User_ID,drugName,condition,review,rating,date,usefulCount,ratings_simplified
128082,Phentermine,Weight Loss,"""I&#039;m 5&#039;2 starting weight of 242lbs I&#039;ve been on phetermine for 3 days my current weight is 234lbs. Not bad for the firsts 3 days. At first-generation medication made me dizzy but only the first day. I feel emotional I also have slot of energy which is good cause I feel great instead of sluggish . Hope u all have a good journey .""",9.0,"July 21, 2016",13,4
127572,Phentermine,Weight Loss,"""Started 6/21/17. I&#039;m down 20 lbs! The nutritionist told me to keep my calories under 1200 a day. I am exercising 5 days a week, at least 30 mins a day.""",10.0,"July 27, 2017",9,4
127487,Phentermine,Weight Loss,"""LOVE THIS! Wish I&#039;d tried it sooner, still have another week till I hit my 3 months &amp; lost over 60 pounds. (not exercising at all)  484lb to 423lb and still losing pretty steadily!! My only side affects are increased heart rate sometimes when I&#039;m just sitting or somedays I completely forgot to eat... so I took some re-learning to get used to. It gave my stomach the time to shrink (which I normally can not do durning a diet) and I can eat normal portioned meal and feel completely satisfied (how I assume normal people feel) it&#039;s a whole new world and I could not be more happy with the results! I lost 10% of my body weight so far &amp; extending pills for 3 more months! If you&#039;re on the fence, definitely try it, could be the best thing you do for you!""",10.0,"September 19, 2017",21,4
37928,Adipex-P,Weight Loss,"""I was prescribed Adipex by my doctor 9/18/17 and so far so good. I do not own a scale so I am waiting on my monthly doctor visit so that he may monitor my weight loss. The first day I felt like I could run a Marathon and I did not at a thing that day, but drank a lot of water. The next couple days to a week it evened out a little better not as hyper, but enough energy to function. I am taking the 37.5 I take a a half of a pill in the morning and a half in the afternoon as prescribed by my doctor. Your doc may prescribe differently, but this does make the effects of the drug easier to handle. I started off at 250lbs ( I hate to admit) and being only 5&#039;3 I feel terrible about my weight. I want to be at 130 when finished""",10.0,"October 10, 2017",19,4
165010,Phentermine / topiramate,Weight Loss,"""I started taking Qsymia in the end of November.  It&#039;s now nearing the end of May and I&#039;ve lost just shy of 40 lbs.  I&#039;ve been watching my diet and also incorporating moderate amounts of exercise.  I have hypothyroidism and was unable to lose weight using any other method alone.  This medication has been a life saver!  I no longer have to take blood pressure meds and will likely be stepping down the dosage of my thyroid meds soon due to lower body weight.  I still want to lose another 30-40 lbs. to be at a healthy weight.  My rate of weight loss has been steady...not too slow but not too rapid, either.  I can&#039;t say enough about it.""",10.0,"May 25, 2015",71,4
81991,Liraglutide,Weight Loss,"""I started Saxenda 1 week ago. I&#039;ve been experiencing a little nausea but it seems if I eat something before taking it it&#039;s not that bad it eventually goes away during the day. It&#039;s great to know that people are getting their experience especially people saying their doctors telling them that if you&#039;re losing weight still stay on the same dose if you&#039;re experiencing a lot of nausea as long as you&#039;re losing weight I am 5&#039;3&quot; and started at 227. I&#039;m down 7lbs.
I am glad that I started this first before I was thinking about going for a gastric bypass. So we will see what this outcome is the only thing that scares me is possible thyroid cancer. My insurance did Cover drug  thank goodness.""",10.0,"October 6, 2016",24,4
52155,Adipex-P,Weight Loss,"""I was prescribed phentermine/Adipex for weight loss after I discussed with my doctor my lack of energy being a full time single working mother and time and motivation were really my issues contributing to my weight. She said this would give me the motivation and &quot;want&quot; to exercise and is an appetite suppressant. Those two things are very true. I work a desk job and cannot exercise until evening so that is hard. Day 1 and 2 I was on the go all day and felt fantastic, full of energy, and very happy. Day 3 I had several negative side effects of high blood pressure, heart pounding, fatigue, insomnia. Day 4 I had the dose cut in half by my doctor. Today is Friday, day 5, and I have lost 9.5 pounds since Monday. Hoping to see more loss but slower!""",9.0,"April 19, 2013",80,4
54786,Bupropion / naltrexone,Weight Loss,"""Contrave combines drugs that were used for alcohol, smoking, and opioid cessation. People lose weight on it because it also helps control over-eating. I have no doubt that most obesity is caused from sugar/carb addiction, which is just as powerful as any drug. I have been taking it for five days, and the good news is, it seems to go to work immediately. I feel hungry before I want food now. I really don&#039;t care to eat; it&#039;s just to fill my stomach. Since I have only been on it a few days, I don&#039;t know if I&#039;ve lost weight (I don&#039;t have a scale), but my clothes do feel a little looser, so maybe a pound or two. I&#039;m hoping that after a few months on this medication, I will develop healthier habits that I can continue without the aid of Contrave.""",9.0,"March 5, 2017",35,4
138972,Phentermine,Weight Loss,"""I started this pill exactly one week ago today (July 13).  I weighed in at 315.8 lbs. and I am now 300.2 lbs.!  This is a miracle pill. I have limited my calorie intake and started exercising (walking) 6 days a week.  I love it.""",10.0,"July 20, 2009",10,4
116057,Lorcaserin,Weight Loss,"""I have been taking for a month. I love this product. First couple of days, I did feel bad. I started with 2 pills a day, but had to drop back to one and side effects went away. It has officially been 28 days and I am down 13 pounds. I used the savings card I got from my doctor and got my 1st month supply for $75.00. Also just found out if I do mail-ordered scripts, I can save even more. My insurance will cover a lot of the cost. I love it and once again am excited about getting on a scale.""",9.0,"August 5, 2015",29,4
54556,Bupropion / naltrexone,Weight Loss,"""I started taking Contrave on 5/11.  My starting weight was 222.6.  Today, 5/31, my weight was 212.6.  10 pounds in 20 days is amazing!  I do not crave food! I have even forgotten to eat lunch.  I am able to watch what I eat, because I am just not very hungry.  I have maybe one occasional glass of wine, but I could forego it altogether.  I felt nauseous and strange the first couple of days, but that went away.  If you can get through the first few days, the side effects might subside like they did for me.  I do have trouble sleeping if I take my second pill too late. However, now I feel more alert and have more energy! I do still have some dry mouth and constipation, but it is worth it for the weight loss and the boost of energy!""",9.0,"June 1, 2017",12,4
76981,Lorcaserin,Weight Loss,"""Today is day one of the rest of my life.  That is what I keep telling myself.  I&#039;m a little nauseated and my joints kind of hurt a little.  I&#039;m a lot more tired than I thought I would be but from what I have read that will pass.  I am not sure when I should be taking the medication though.  I will keep everyone posted on my progress and hopefully in a week or so I will be singing the praises of this medication.""",7.0,"April 27, 2015",20,3
54467,Bupropion / naltrexone,Weight Loss,"""I have been on Contrave for 6mos. &amp; also weight watchers. I have lost #25.  I had absolutely NO side effects.  Sometimes I wonder if you read too many comments/side effects etc.. it plants the seed. Anyway, I can say that Contrave has worked wonderfully for me, my only fear is what happens when I stop taking it! Yikes, sure hope I don&#039;t put that weight back on!!!""",10.0,"September 13, 2017",29,4
145687,Qsymia,Weight Loss,"""I started taking Qsymia at the end of June 2015. I received a card from my family Doctor giving me 3.5 months for FREE. I have done great on the first 14 days and the next 30 days of 7.25/46mg. Loosing a total of 23 pounds. However when I tried to get the next prescription I was told by my pharmacist that I would have to pay an outrageous amount and receive just the $75.00 coupon off. I am extremely disappointed in this company. They offered the free prescription and now refuses to allow you to receive them. I followed everything asked of myself. I know of another collage this has happened too. Same situation. The pills worked for me. No side effects at all. But if you receive a coupon/ free card from your Doctor beware!!!! It is expensive!""",8.0,"August 19, 2015",25,3
